Short_Desc,MajorGroup,FdGp_Desc,GmWt_1,Vitamins,Value
"CANDIES,MILK CHOCOLATE",Processed Foods,Snacks and Sweets,168,Riboflavin,0.301
"CANDIES,MILK CHOCOLATE",Processed Foods,Snacks and Sweets,168,Niacin,0.324
"DESSERTS,PUDD,BANANA,DRY MIX,INST,PREP W/2% MILK",Processed Foods,Snacks and Sweets,587,Vit_A,170
"DESSERTS,PUDD,BANANA,DRY MIX,INST,PREP W/2% MILK",Processed Foods,Snacks and Sweets,587,Vit_C,0.8
"DESSERTS,PUDD,BANANA,DRY MIX,INST,PREP W/2% MILK",Processed Foods,Snacks and Sweets,587,Vit_E,0
"DESSERTS,PUDD,BANANA,DRY MIX,INST,PREP W/2% MILK",Processed Foods,Snacks and Sweets,587,Thiamin,0.033
"DESSERTS,PUDD,BANANA,DRY MIX,INST,PREP W/2% MILK",Processed Foods,Snacks and Sweets,587,Riboflavin,0.137
"DESSERTS,PUDD,BANANA,DRY MIX,INST,PREP W/2% MILK",Processed Foods,Snacks and Sweets,587,Niacin,0.072
"DESSERTS,PUDD,BANANA,DRY MIX,REG,PREP W/2% MILK",Processed Foods,Snacks and Sweets,559,Vit_A,180
"DESSERTS,PUDD,BANANA,DRY MIX,REG,PREP W/2% MILK",Processed Foods,Snacks and Sweets,559,Vit_C,0.7
"DESSERTS,PUDD,BANANA,DRY MIX,REG,PREP W/2% MILK",Processed Foods,Snacks and Sweets,559,Vit_E,0
"DESSERTS,PUDD,BANANA,DRY MIX,REG,PREP W/2% MILK",Processed Foods,Snacks and Sweets,559,Thiamin,0.031
"DESSERTS,PUDD,BANANA,DRY MIX,REG,PREP W/2% MILK",Processed Foods,Snacks and Sweets,559,Riboflavin,0.145
"DESSERTS,PUDD,BANANA,DRY MIX,REG,PREP W/2% MILK",Processed Foods,Snacks and Sweets,559,Niacin,0.075
"DESSERTS,PUDD,CHOC,DRY MIX,INST,PREP W/2% MILK",Processed Foods,Snacks and Sweets,587,Vit_A,172
"DESSERTS,PUDD,CHOC,DRY MIX,INST,PREP W/2% MILK",Processed Foods,Snacks and Sweets,587,Vit_C,0.9
"DESSERTS,PUDD,CHOC,DRY MIX,INST,PREP W/2% MILK",Processed Foods,Snacks and Sweets,587,Vit_E,0
"DESSERTS,PUDD,CHOC,DRY MIX,INST,PREP W/2% MILK",Processed Foods,Snacks and Sweets,587,Thiamin,0.034
"DESSERTS,PUDD,CHOC,DRY MIX,INST,PREP W/2% MILK",Processed Foods,Snacks and Sweets,587,Riboflavin,0.144
"DESSERTS,PUDD,CHOC,DRY MIX,INST,PREP W/2% MILK",Processed Foods,Snacks and Sweets,587,Niacin,0.098
"BAKING CHOC,MEXICAN,SQUARES",Processed Foods,Snacks and Sweets,20,Vit_A,18
"BAKING CHOC,MEXICAN,SQUARES",Processed Foods,Snacks and Sweets,20,Vit_C,0.1
"BAKING CHOC,MEXICAN,SQUARES",Processed Foods,Snacks and Sweets,20,Vit_E,0.475
"BAKING CHOC,MEXICAN,SQUARES",Processed Foods,Snacks and Sweets,20,Thiamin,0.057
"BAKING CHOC,MEXICAN,SQUARES",Processed Foods,Snacks and Sweets,20,Riboflavin,0.105
"BAKING CHOC,MEXICAN,SQUARES",Processed Foods,Snacks and Sweets,20,Niacin,1.829
"CANDIES,MILK CHOC COATD PNUTS",Processed Foods,Snacks and Sweets,149,Vit_A,0
"CANDIES,MILK CHOC COATD PNUTS",Processed Foods,Snacks and Sweets,149,Vit_C,0
"CANDIES,MILK CHOC COATD PNUTS",Processed Foods,Snacks and Sweets,149,Vit_E,2.55
"CANDIES,MILK CHOC COATD PNUTS",Processed Foods,Snacks and Sweets,149,Thiamin,0.116
"CANDIES,MILK CHOC COATD PNUTS",Processed Foods,Snacks and Sweets,149,Riboflavin,0.174
"CANDIES,MILK CHOC COATD PNUTS",Processed Foods,Snacks and Sweets,149,Niacin,4.249
"CANDIES,MILK CHOC COATD RAISINS",Processed Foods,Snacks and Sweets,180,Vit_A,38
"CANDIES,MILK CHOC COATD RAISINS",Processed Foods,Snacks and Sweets,180,Vit_C,0.2
"CANDIES,MILK CHOC COATD RAISINS",Processed Foods,Snacks and Sweets,180,Vit_E,0.97
"CANDIES,MILK CHOC COATD RAISINS",Processed Foods,Snacks and Sweets,180,Thiamin,0.084
"CANDIES,MILK CHOC COATD RAISINS",Processed Foods,Snacks and Sweets,180,Riboflavin,0.161
"CANDIES,MILK CHOC COATD RAISINS",Processed Foods,Snacks and Sweets,180,Niacin,0.4
"SYRUPS,TABLE BLENDS,PANCAKE,RED-CAL",Processed Foods,Snacks and Sweets,240,Vit_A,0
"SYRUPS,TABLE BLENDS,PANCAKE,RED-CAL",Processed Foods,Snacks and Sweets,240,Vit_C,0
"SYRUPS,TABLE BLENDS,PANCAKE,RED-CAL",Processed Foods,Snacks and Sweets,240,Vit_E,0
"SYRUPS,TABLE BLENDS,PANCAKE,RED-CAL",Processed Foods,Snacks and Sweets,240,Thiamin,0.011
"SYRUPS,TABLE BLENDS,PANCAKE,RED-CAL",Processed Foods,Snacks and Sweets,240,Riboflavin,0.009
"SYRUPS,TABLE BLENDS,PANCAKE,RED-CAL",Processed Foods,Snacks and Sweets,240,Niacin,0.02
"SYRUPS,TABLE BLENDS,PANCAKE",Processed Foods,Snacks and Sweets,314,Vit_A,0
"SYRUPS,TABLE BLENDS,PANCAKE",Processed Foods,Snacks and Sweets,314,Vit_C,0
"SYRUPS,TABLE BLENDS,PANCAKE",Processed Foods,Snacks and Sweets,314,Vit_E,0
"SYRUPS,TABLE BLENDS,PANCAKE",Processed Foods,Snacks and Sweets,314,Thiamin,0.011
"SYRUPS,TABLE BLENDS,PANCAKE",Processed Foods,Snacks and Sweets,314,Riboflavin,0.009
"SYRUPS,TABLE BLENDS,PANCAKE",Processed Foods,Snacks and Sweets,314,Niacin,0.02
"CANDIES,HERSHEY,HERSHEY'S GOLDEN COLLECTION ALMOND CHOC BAR",Processed Foods,Snacks and Sweets,78,Vit_A,0
"CANDIES,HERSHEY,HERSHEY'S GOLDEN COLLECTION ALMOND CHOC BAR",Processed Foods,Snacks and Sweets,78,Vit_C,0
"CANDIES,HERSHEY,HERSHEY'S GOLDEN COLLECTION ALMOND CHOC BAR",Processed Foods,Snacks and Sweets,78,Vit_E,0
"CANDIES,HERSHEY,HERSHEY'S GOLDEN COLLECTION ALMOND CHOC BAR",Processed Foods,Snacks and Sweets,78,Thiamin,0
"CANDIES,HERSHEY,HERSHEY'S GOLDEN COLLECTION ALMOND CHOC BAR",Processed Foods,Snacks and Sweets,78,Riboflavin,0
"CANDIES,HERSHEY,HERSHEY'S GOLDEN COLLECTION ALMOND CHOC BAR",Processed Foods,Snacks and Sweets,78,Niacin,0
"TOPPING,NESTLE,BUNCHA CRUNCH DSSRT TOPPING",Processed Foods,Snacks and Sweets,20,Vit_A,90
"TOPPING,NESTLE,BUNCHA CRUNCH DSSRT TOPPING",Processed Foods,Snacks and Sweets,20,Vit_C,0.6
"TOPPING,NESTLE,BUNCHA CRUNCH DSSRT TOPPING",Processed Foods,Snacks and Sweets,20,Vit_E,1.763
"TOPPING,NESTLE,BUNCHA CRUNCH DSSRT TOPPING",Processed Foods,Snacks and Sweets,20,Thiamin,0.577
"TOPPING,NESTLE,BUNCHA CRUNCH DSSRT TOPPING",Processed Foods,Snacks and Sweets,20,Riboflavin,0.732
"TOPPING,NESTLE,BUNCHA CRUNCH DSSRT TOPPING",Processed Foods,Snacks and Sweets,20,Niacin,8.27
"CANDIES,MILK CHOC,W/ALMONDS",Processed Foods,Snacks and Sweets,41,Vit_A,74
"CANDIES,MILK CHOC,W/ALMONDS",Processed Foods,Snacks and Sweets,41,Vit_C,0.2
"CANDIES,MILK CHOC,W/ALMONDS",Processed Foods,Snacks and Sweets,41,Vit_E,1.89
"CANDIES,MILK CHOC,W/ALMONDS",Processed Foods,Snacks and Sweets,41,Thiamin,0.06
"CANDIES,MILK CHOC,W/ALMONDS",Processed Foods,Snacks and Sweets,41,Riboflavin,0.435
"CANDIES,MILK CHOC,W/ALMONDS",Processed Foods,Snacks and Sweets,41,Niacin,0.742
"TOPPINGS,NESTLE,RAINBOW MORSEL DSSRT TOPPING",Processed Foods,Snacks and Sweets,14,Vit_A,5
"TOPPINGS,NESTLE,RAINBOW MORSEL DSSRT TOPPING",Processed Foods,Snacks and Sweets,14,Vit_C,0.7
"TOPPINGS,NESTLE,RAINBOW MORSEL DSSRT TOPPING",Processed Foods,Snacks and Sweets,14,Vit_E,0.776
"TOPPINGS,NESTLE,RAINBOW MORSEL DSSRT TOPPING",Processed Foods,Snacks and Sweets,14,Thiamin,0.036
"TOPPINGS,NESTLE,RAINBOW MORSEL DSSRT TOPPING",Processed Foods,Snacks and Sweets,14,Riboflavin,0.062
"TOPPINGS,NESTLE,RAINBOW MORSEL DSSRT TOPPING",Processed Foods,Snacks and Sweets,14,Niacin,0.28
"CANDIES,MILK CHOC,W/RICE CRL",Processed Foods,Snacks and Sweets,40,Vit_A,57
"CANDIES,MILK CHOC,W/RICE CRL",Processed Foods,Snacks and Sweets,40,Vit_C,0.3
"CANDIES,MILK CHOC,W/RICE CRL",Processed Foods,Snacks and Sweets,40,Vit_E,1.087
"CANDIES,MILK CHOC,W/RICE CRL",Processed Foods,Snacks and Sweets,40,Thiamin,0.058
"CANDIES,MILK CHOC,W/RICE CRL",Processed Foods,Snacks and Sweets,40,Riboflavin,0.291
"CANDIES,MILK CHOC,W/RICE CRL",Processed Foods,Snacks and Sweets,40,Niacin,0.463
"CANDIES,M&M MARS,MARS MILKY WAY BAR",Processed Foods,Snacks and Sweets,23,Vit_A,108
"CANDIES,M&M MARS,MARS MILKY WAY BAR",Processed Foods,Snacks and Sweets,23,Vit_C,1
"CANDIES,M&M MARS,MARS MILKY WAY BAR",Processed Foods,Snacks and Sweets,23,Vit_E,0.65
"CANDIES,M&M MARS,MARS MILKY WAY BAR",Processed Foods,Snacks and Sweets,23,Thiamin,0.035
"CANDIES,M&M MARS,MARS MILKY WAY BAR",Processed Foods,Snacks and Sweets,23,Riboflavin,0.222
"CANDIES,M&M MARS,MARS MILKY WAY BAR",Processed Foods,Snacks and Sweets,23,Niacin,0.35
"CANDIES,HERSHEY,SKOR TOFFEE BAR",Processed Foods,Snacks and Sweets,39,Vit_A,0
"CANDIES,HERSHEY,SKOR TOFFEE BAR",Processed Foods,Snacks and Sweets,39,Vit_C,0
"CANDIES,HERSHEY,SKOR TOFFEE BAR",Processed Foods,Snacks and Sweets,39,Vit_E,0
"CANDIES,HERSHEY,SKOR TOFFEE BAR",Processed Foods,Snacks and Sweets,39,Thiamin,0
"CANDIES,HERSHEY,SKOR TOFFEE BAR",Processed Foods,Snacks and Sweets,39,Riboflavin,0
"CANDIES,HERSHEY,SKOR TOFFEE BAR",Processed Foods,Snacks and Sweets,39,Niacin,0
"TOPPINGS,STRAWBERRY",Processed Foods,Snacks and Sweets,340,Vit_A,18
"TOPPINGS,STRAWBERRY",Processed Foods,Snacks and Sweets,340,Vit_C,24.9
"TOPPINGS,STRAWBERRY",Processed Foods,Snacks and Sweets,340,Vit_E,0.14
"TOPPINGS,STRAWBERRY",Processed Foods,Snacks and Sweets,340,Thiamin,0.01
"TOPPINGS,STRAWBERRY",Processed Foods,Snacks and Sweets,340,Riboflavin,0.02
"TOPPINGS,STRAWBERRY",Processed Foods,Snacks and Sweets,340,Niacin,0.245
"BAKING CHOC,M&M MARS,M&M'SSEMISWEET CHOC MINI BAKING BITS",Processed Foods,Snacks and Sweets,14,Vit_A,73
"BAKING CHOC,M&M MARS,M&M'SSEMISWEET CHOC MINI BAKING BITS",Processed Foods,Snacks and Sweets,14,Vit_C,0
"BAKING CHOC,M&M MARS,M&M'SSEMISWEET CHOC MINI BAKING BITS",Processed Foods,Snacks and Sweets,14,Vit_E,1.054
"BAKING CHOC,M&M MARS,M&M'SSEMISWEET CHOC MINI BAKING BITS",Processed Foods,Snacks and Sweets,14,Thiamin,0.051
"BAKING CHOC,M&M MARS,M&M'SSEMISWEET CHOC MINI BAKING BITS",Processed Foods,Snacks and Sweets,14,Riboflavin,0.084
"BAKING CHOC,M&M MARS,M&M'SSEMISWEET CHOC MINI BAKING BITS",Processed Foods,Snacks and Sweets,14,Niacin,0.393
"CANDIES,M&M MARS,M&M'SPNUT CHOC CANDIES",Processed Foods,Snacks and Sweets,170,Vit_A,93
"CANDIES,M&M MARS,M&M'SPNUT CHOC CANDIES",Processed Foods,Snacks and Sweets,170,Vit_C,0.5
"CANDIES,M&M MARS,M&M'SPNUT CHOC CANDIES",Processed Foods,Snacks and Sweets,170,Vit_E,2.427
"CANDIES,M&M MARS,M&M'SPNUT CHOC CANDIES",Processed Foods,Snacks and Sweets,170,Thiamin,0.099
"CANDIES,M&M MARS,M&M'SPNUT CHOC CANDIES",Processed Foods,Snacks and Sweets,170,Riboflavin,0.168
"CANDIES,M&M MARS,M&M'SPNUT CHOC CANDIES",Processed Foods,Snacks and Sweets,170,Niacin,3.748
"CANDIES,M&M MARS,M&M'SPLN CHOC CANDIES",Processed Foods,Snacks and Sweets,208,Vit_A,203
"CANDIES,M&M MARS,M&M'SPLN CHOC CANDIES",Processed Foods,Snacks and Sweets,208,Vit_C,0.5
"CANDIES,M&M MARS,M&M'SPLN CHOC CANDIES",Processed Foods,Snacks and Sweets,208,Vit_E,0.856
"CANDIES,M&M MARS,M&M'SPLN CHOC CANDIES",Processed Foods,Snacks and Sweets,208,Thiamin,0.055
"CANDIES,M&M MARS,M&M'SPLN CHOC CANDIES",Processed Foods,Snacks and Sweets,208,Riboflavin,0.213
"CANDIES,M&M MARS,M&M'SPLN CHOC CANDIES",Processed Foods,Snacks and Sweets,208,Niacin,0.224
"CANDIES,HERSHEY,MOUNDS CANDY BAR",Processed Foods,Snacks and Sweets,53,Vit_A,6
"CANDIES,HERSHEY,MOUNDS CANDY BAR",Processed Foods,Snacks and Sweets,53,Vit_C,0.4
"CANDIES,HERSHEY,MOUNDS CANDY BAR",Processed Foods,Snacks and Sweets,53,Vit_E,0.68
"CANDIES,HERSHEY,MOUNDS CANDY BAR",Processed Foods,Snacks and Sweets,53,Thiamin,0.036
"CANDIES,HERSHEY,MOUNDS CANDY BAR",Processed Foods,Snacks and Sweets,53,Riboflavin,0.06
"CANDIES,HERSHEY,MOUNDS CANDY BAR",Processed Foods,Snacks and Sweets,53,Niacin,0.286
"CANDIES,HERSHEY,MR. GOODBAR CHOC BAR",Processed Foods,Snacks and Sweets,49,Vit_A,143
"CANDIES,HERSHEY,MR. GOODBAR CHOC BAR",Processed Foods,Snacks and Sweets,49,Vit_C,0.3
"CANDIES,HERSHEY,MR. GOODBAR CHOC BAR",Processed Foods,Snacks and Sweets,49,Vit_E,2.726
"CANDIES,HERSHEY,MR. GOODBAR CHOC BAR",Processed Foods,Snacks and Sweets,49,Thiamin,0.16
"CANDIES,HERSHEY,MR. GOODBAR CHOC BAR",Processed Foods,Snacks and Sweets,49,Riboflavin,0.255
"CANDIES,HERSHEY,MR. GOODBAR CHOC BAR",Processed Foods,Snacks and Sweets,49,Niacin,3.314
"CANDIES,NESTLE,100 GRAND BAR",Processed Foods,Snacks and Sweets,43,Vit_A,81
"CANDIES,NESTLE,100 GRAND BAR",Processed Foods,Snacks and Sweets,43,Vit_C,0.5
"CANDIES,NESTLE,100 GRAND BAR",Processed Foods,Snacks and Sweets,43,Vit_E,0.736
"CANDIES,NESTLE,100 GRAND BAR",Processed Foods,Snacks and Sweets,43,Thiamin,0.279
"CANDIES,NESTLE,100 GRAND BAR",Processed Foods,Snacks and Sweets,43,Riboflavin,0.435
"CANDIES,NESTLE,100 GRAND BAR",Processed Foods,Snacks and Sweets,43,Niacin,3.303
"CANDIES,NESTLE,CRUNCH BAR&DSSRT TOPPING",Processed Foods,Snacks and Sweets,40,Vit_A,69
"CANDIES,NESTLE,CRUNCH BAR&DSSRT TOPPING",Processed Foods,Snacks and Sweets,40,Vit_C,0.3
"CANDIES,NESTLE,CRUNCH BAR&DSSRT TOPPING",Processed Foods,Snacks and Sweets,40,Vit_E,1.105
"CANDIES,NESTLE,CRUNCH BAR&DSSRT TOPPING",Processed Foods,Snacks and Sweets,40,Thiamin,0.34
"CANDIES,NESTLE,CRUNCH BAR&DSSRT TOPPING",Processed Foods,Snacks and Sweets,40,Riboflavin,0.562
"CANDIES,NESTLE,CRUNCH BAR&DSSRT TOPPING",Processed Foods,Snacks and Sweets,40,Niacin,3.952
"BAKING CHOC,M&M MARS,M&M'SMILK CHOC MINI BAKING BITS",Processed Foods,Snacks and Sweets,11340,Vit_A,224
"BAKING CHOC,M&M MARS,M&M'SMILK CHOC MINI BAKING BITS",Processed Foods,Snacks and Sweets,11340,Vit_C,0.6
"BAKING CHOC,M&M MARS,M&M'SMILK CHOC MINI BAKING BITS",Processed Foods,Snacks and Sweets,11340,Vit_E,0.946
"BAKING CHOC,M&M MARS,M&M'SMILK CHOC MINI BAKING BITS",Processed Foods,Snacks and Sweets,11340,Thiamin,0.06
"BAKING CHOC,M&M MARS,M&M'SMILK CHOC MINI BAKING BITS",Processed Foods,Snacks and Sweets,11340,Riboflavin,0.231
"BAKING CHOC,M&M MARS,M&M'SMILK CHOC MINI BAKING BITS",Processed Foods,Snacks and Sweets,11340,Niacin,0.246
"CANDIES,PEANUT BAR",Processed Foods,Snacks and Sweets,28.35,Vit_A,0
"CANDIES,PEANUT BAR",Processed Foods,Snacks and Sweets,28.35,Vit_C,0
"CANDIES,PEANUT BAR",Processed Foods,Snacks and Sweets,28.35,Vit_E,4.604
"CANDIES,PEANUT BAR",Processed Foods,Snacks and Sweets,28.35,Thiamin,0.1
"CANDIES,PEANUT BAR",Processed Foods,Snacks and Sweets,28.35,Riboflavin,0.14
"CANDIES,PEANUT BAR",Processed Foods,Snacks and Sweets,28.35,Niacin,7.922
"CANDIES,PNUT BRITTLE,PREPARED-FROM-RECIPE",Processed Foods,Snacks and Sweets,28.35,Vit_A,191
"CANDIES,PNUT BRITTLE,PREPARED-FROM-RECIPE",Processed Foods,Snacks and Sweets,28.35,Vit_C,0
"CANDIES,PNUT BRITTLE,PREPARED-FROM-RECIPE",Processed Foods,Snacks and Sweets,28.35,Vit_E,1.64
"CANDIES,PNUT BRITTLE,PREPARED-FROM-RECIPE",Processed Foods,Snacks and Sweets,28.35,Thiamin,0.189
"CANDIES,PNUT BRITTLE,PREPARED-FROM-RECIPE",Processed Foods,Snacks and Sweets,28.35,Riboflavin,0.052
"CANDIES,PNUT BRITTLE,PREPARED-FROM-RECIPE",Processed Foods,Snacks and Sweets,28.35,Niacin,3.498
"CANDIES,NESTLE,RAISINETS CHOC COVERED RAISINS",Processed Foods,Snacks and Sweets,45,Vit_A,38
"CANDIES,NESTLE,RAISINETS CHOC COVERED RAISINS",Processed Foods,Snacks and Sweets,45,Vit_C,0.2
"CANDIES,NESTLE,RAISINETS CHOC COVERED RAISINS",Processed Foods,Snacks and Sweets,45,Vit_E,0
"CANDIES,NESTLE,RAISINETS CHOC COVERED RAISINS",Processed Foods,Snacks and Sweets,45,Thiamin,0.09
"CANDIES,NESTLE,RAISINETS CHOC COVERED RAISINS",Processed Foods,Snacks and Sweets,45,Riboflavin,0.22
"CANDIES,NESTLE,RAISINETS CHOC COVERED RAISINS",Processed Foods,Snacks and Sweets,45,Niacin,0.4
"CANDIES,HERSHEY,REESE'S PNUT BUTTER CUPS",Processed Foods,Snacks and Sweets,7,Vit_A,73
"CANDIES,HERSHEY,REESE'S PNUT BUTTER CUPS",Processed Foods,Snacks and Sweets,7,Vit_C,0.2
"CANDIES,HERSHEY,REESE'S PNUT BUTTER CUPS",Processed Foods,Snacks and Sweets,7,Vit_E,4.065
"CANDIES,HERSHEY,REESE'S PNUT BUTTER CUPS",Processed Foods,Snacks and Sweets,7,Thiamin,0.244
"CANDIES,HERSHEY,REESE'S PNUT BUTTER CUPS",Processed Foods,Snacks and Sweets,7,Riboflavin,0.17
"CANDIES,HERSHEY,REESE'S PNUT BUTTER CUPS",Processed Foods,Snacks and Sweets,7,Niacin,4.621
"CANDIES,HERSHEY,REESE'S PIECES CANDY",Processed Foods,Snacks and Sweets,47,Vit_A,2
"CANDIES,HERSHEY,REESE'S PIECES CANDY",Processed Foods,Snacks and Sweets,47,Vit_C,0.4
"CANDIES,HERSHEY,REESE'S PIECES CANDY",Processed Foods,Snacks and Sweets,47,Vit_E,2.091
"CANDIES,HERSHEY,REESE'S PIECES CANDY",Processed Foods,Snacks and Sweets,47,Thiamin,0.095
"CANDIES,HERSHEY,REESE'S PIECES CANDY",Processed Foods,Snacks and Sweets,47,Riboflavin,0.144
"CANDIES,HERSHEY,REESE'S PIECES CANDY",Processed Foods,Snacks and Sweets,47,Niacin,2.851
"CANDIES,HERSHEY,ROLO CARAMELS IN MILK CHOC",Processed Foods,Snacks and Sweets,53,Vit_A,146
"CANDIES,HERSHEY,ROLO CARAMELS IN MILK CHOC",Processed Foods,Snacks and Sweets,53,Vit_C,0.4
"CANDIES,HERSHEY,ROLO CARAMELS IN MILK CHOC",Processed Foods,Snacks and Sweets,53,Vit_E,0.832
"CANDIES,HERSHEY,ROLO CARAMELS IN MILK CHOC",Processed Foods,Snacks and Sweets,53,Thiamin,0.054
"CANDIES,HERSHEY,ROLO CARAMELS IN MILK CHOC",Processed Foods,Snacks and Sweets,53,Riboflavin,0.218
"CANDIES,HERSHEY,ROLO CARAMELS IN MILK CHOC",Processed Foods,Snacks and Sweets,53,Niacin,0.214
"CANDIES,NESTLE,AFTER EIGHT MINTS",Processed Foods,Snacks and Sweets,8.2,Vit_A,20
"CANDIES,NESTLE,AFTER EIGHT MINTS",Processed Foods,Snacks and Sweets,8.2,Vit_C,0
"CANDIES,NESTLE,AFTER EIGHT MINTS",Processed Foods,Snacks and Sweets,8.2,Vit_E,0
"CANDIES,NESTLE,AFTER EIGHT MINTS",Processed Foods,Snacks and Sweets,8.2,Thiamin,0.05
"CANDIES,NESTLE,AFTER EIGHT MINTS",Processed Foods,Snacks and Sweets,8.2,Riboflavin,0.04
"CANDIES,NESTLE,AFTER EIGHT MINTS",Processed Foods,Snacks and Sweets,8.2,Niacin,0.3
"CANDIES,SESAME CRUNCH",Processed Foods,Snacks and Sweets,28.35,Vit_A,1
"CANDIES,SESAME CRUNCH",Processed Foods,Snacks and Sweets,28.35,Vit_C,0.1
"CANDIES,SESAME CRUNCH",Processed Foods,Snacks and Sweets,28.35,Vit_E,1.522
"CANDIES,SESAME CRUNCH",Processed Foods,Snacks and Sweets,28.35,Thiamin,0.53
"CANDIES,SESAME CRUNCH",Processed Foods,Snacks and Sweets,28.35,Riboflavin,0.172
"CANDIES,SESAME CRUNCH",Processed Foods,Snacks and Sweets,28.35,Niacin,3.703
"CANDIES,M&M MARS,SNICKERS BAR",Processed Foods,Snacks and Sweets,57,Vit_A,152
"CANDIES,M&M MARS,SNICKERS BAR",Processed Foods,Snacks and Sweets,57,Vit_C,0.6
"CANDIES,M&M MARS,SNICKERS BAR",Processed Foods,Snacks and Sweets,57,Vit_E,1.53
"CANDIES,M&M MARS,SNICKERS BAR",Processed Foods,Snacks and Sweets,57,Thiamin,0.099
"CANDIES,M&M MARS,SNICKERS BAR",Processed Foods,Snacks and Sweets,57,Riboflavin,0.152
"CANDIES,M&M MARS,SNICKERS BAR",Processed Foods,Snacks and Sweets,57,Niacin,4.19
"CANDIES,M&M MARS,STARBURST FRUIT CHEWS",Processed Foods,Snacks and Sweets,42,Vit_A,0
"CANDIES,M&M MARS,STARBURST FRUIT CHEWS",Processed Foods,Snacks and Sweets,42,Vit_C,52.9
"CANDIES,M&M MARS,STARBURST FRUIT CHEWS",Processed Foods,Snacks and Sweets,42,Vit_E,1.51
"CANDIES,M&M MARS,STARBURST FRUIT CHEWS",Processed Foods,Snacks and Sweets,42,Thiamin,0.001
"CANDIES,M&M MARS,STARBURST FRUIT CHEWS",Processed Foods,Snacks and Sweets,42,Riboflavin,0.002
"CANDIES,M&M MARS,STARBURST FRUIT CHEWS",Processed Foods,Snacks and Sweets,42,Niacin,0.005
"CANDIES,M&M MARS,M&M'SMINI MILK CHOC CANDIES",Processed Foods,Snacks and Sweets,42,Vit_A,224
"CANDIES,M&M MARS,M&M'SMINI MILK CHOC CANDIES",Processed Foods,Snacks and Sweets,42,Vit_C,0.6
"CANDIES,M&M MARS,M&M'SMINI MILK CHOC CANDIES",Processed Foods,Snacks and Sweets,42,Vit_E,0.946
"CANDIES,M&M MARS,M&M'SMINI MILK CHOC CANDIES",Processed Foods,Snacks and Sweets,42,Thiamin,0.06
"CANDIES,M&M MARS,M&M'SMINI MILK CHOC CANDIES",Processed Foods,Snacks and Sweets,42,Riboflavin,0.231
"CANDIES,M&M MARS,M&M'SMINI MILK CHOC CANDIES",Processed Foods,Snacks and Sweets,42,Niacin,0.246
"CANDIES,NESTLE,DEMET'S TURTLES CANDY",Processed Foods,Snacks and Sweets,170,Vit_A,163
"CANDIES,NESTLE,DEMET'S TURTLES CANDY",Processed Foods,Snacks and Sweets,170,Vit_C,0.7
"CANDIES,NESTLE,DEMET'S TURTLES CANDY",Processed Foods,Snacks and Sweets,170,Vit_E,0
"CANDIES,NESTLE,DEMET'S TURTLES CANDY",Processed Foods,Snacks and Sweets,170,Thiamin,0.15
"CANDIES,NESTLE,DEMET'S TURTLES CANDY",Processed Foods,Snacks and Sweets,170,Riboflavin,0.24
"CANDIES,NESTLE,DEMET'S TURTLES CANDY",Processed Foods,Snacks and Sweets,170,Niacin,0.34
"CANDIES,M&M MARS,3 MUSKETEERS BAR",Processed Foods,Snacks and Sweets,23,Vit_A,80
"CANDIES,M&M MARS,3 MUSKETEERS BAR",Processed Foods,Snacks and Sweets,23,Vit_C,0.4
"CANDIES,M&M MARS,3 MUSKETEERS BAR",Processed Foods,Snacks and Sweets,23,Vit_E,0.636
"CANDIES,M&M MARS,3 MUSKETEERS BAR",Processed Foods,Snacks and Sweets,23,Thiamin,0.034
"CANDIES,M&M MARS,3 MUSKETEERS BAR",Processed Foods,Snacks and Sweets,23,Riboflavin,0.14
"CANDIES,M&M MARS,3 MUSKETEERS BAR",Processed Foods,Snacks and Sweets,23,Niacin,0.23
"CANDIES,M&M MARS,TWIX CARAMEL COOKIE BARS",Processed Foods,Snacks and Sweets,57,Vit_A,95
"CANDIES,M&M MARS,TWIX CARAMEL COOKIE BARS",Processed Foods,Snacks and Sweets,57,Vit_C,0.4
"CANDIES,M&M MARS,TWIX CARAMEL COOKIE BARS",Processed Foods,Snacks and Sweets,57,Vit_E,1.222
"CANDIES,M&M MARS,TWIX CARAMEL COOKIE BARS",Processed Foods,Snacks and Sweets,57,Thiamin,0.159
"CANDIES,M&M MARS,TWIX CARAMEL COOKIE BARS",Processed Foods,Snacks and Sweets,57,Riboflavin,0.229
"CANDIES,M&M MARS,TWIX CARAMEL COOKIE BARS",Processed Foods,Snacks and Sweets,57,Niacin,1.196
"CANDIES,M&M MARS,TWIX PNUT BUTTER COOKIE BARS",Processed Foods,Snacks and Sweets,54,Vit_A,72
"CANDIES,M&M MARS,TWIX PNUT BUTTER COOKIE BARS",Processed Foods,Snacks and Sweets,54,Vit_C,0.6
"CANDIES,M&M MARS,TWIX PNUT BUTTER COOKIE BARS",Processed Foods,Snacks and Sweets,54,Vit_E,1.116
"CANDIES,M&M MARS,TWIX PNUT BUTTER COOKIE BARS",Processed Foods,Snacks and Sweets,54,Thiamin,0.097
"CANDIES,M&M MARS,TWIX PNUT BUTTER COOKIE BARS",Processed Foods,Snacks and Sweets,54,Riboflavin,0.149
"CANDIES,M&M MARS,TWIX PNUT BUTTER COOKIE BARS",Processed Foods,Snacks and Sweets,54,Niacin,4.032
